,pred,gt,path,Leven_distance
25447,人て呼そ憲け,入て呼そ憲け,72_train_02868.png,0.167
25448,員でイで人園,漫な1て大闘,72_train_02870.png,1.000
25449,特は1C療,質はとい属,72_train_02871.png,0.800
25450,青際でお本1規,理歌本4判る出,72_train_02877.png,1.000
25451,タェアま段だ,タェアま辰だ,72_train_02878.png,0.167
25452,aが野0教,調み功0数,72_train_02889.png,0.800
25453,a中や日たと場,a中や自たと場,72_train_02891.png,0.143
25454,ボ移か,求る移か,72_train_02893.png,0.500
25455,t05s11,l0S511,72_train_02899.png,0.500
25456,i発か火な南,1弁か火なp南,72_train_02907.png,0.429
25457,な為豆かー,な為豆がー,72_train_02912.png,0.200
25458,ァ求,ア求,72_train_02919.png,0.500
25459,ーよ園Mに移た,ーよ固Mに移た,72_train_02931.png,0.143
25460,はこ純に,はこ続に,72_train_02934.png,0.250
25461,にいはなん,にいはな光,72_train_02937.png,0.200
25462,Fで常の時し,年で常の酷し,72_train_02938.png,0.333
25463,る情海ン物,る特海ン物,72_train_02939.png,0.200
25464,ロ9送る接,ロ国注る様,72_train_02941.png,0.600
25465,n9022C,n902IC,72_train_02942.png,0.167
25466,まネ展しラろ歳,末ネ展じラろ歳,72_train_02943.png,0.286
25467,43A0,43At0,72_train_02945.png,0.200
25468,年をに0型,第をに0型,72_train_02947.png,0.200
25469,新に,新iに,72_train_02951.png,0.333
25470,しサー,しザ一,72_train_02961.png,0.667
25471,t8WtBX,t8WtBx,72_train_02963.png,0.167
25472,優ただ型が1,優たた型が1,72_train_02974.png,0.167
25473,見行トが年一動,筆任にが年ー地,72_train_02975.png,0.714
25474,るたに,るクうー日,72_train_02982.png,0.800
25475,そもいのに後,明もまいのに後,72_train_02991.png,0.286
25476,よのリ時置,よのリ時冒,72_train_02998.png,0.200
25477,51F,5官,72_train_03001.png,0.667
25478,るあ回でた,2いトめ山従,72_train_03015.png,1.000
25479,9r983ィ,9r9839r,72_train_03018.png,0.286
25480,ル月サ海な,ル月ヴ海な,72_train_03026.png,0.200
25481,ニル当は症ニ,二ル当は症ニ,72_train_03030.png,0.167
25482,南へに1,内ヘに1,72_train_03033.png,0.500
25483,個ン以Oき常最,俗ン以Oを時馬,72_train_03037.png,0.571
25484,行と関空根亡堂,行と勝館展亡抹,72_train_03042.png,0.571
25485,和ドの行支迎年,和ドの行ラ迎年,72_train_03046.png,0.143
25486,こ0当強英年,こO当強英年,72_train_03059.png,0.167
25487,賞れりレ段し,貨れりレ段し,72_train_03068.png,0.167
25488,スン場架料ラ,スン場発用ラ,72_train_03087.png,0.333
25489,5子ら民伝で,6ド子ら民伝で,72_train_03089.png,0.286
25490,トま落コ葉名マ,トま落ョ葉名マ,72_train_03090.png,0.143
25491,ー9Sー木z衛,一9Sー木r衛,72_train_03091.png,0.286
25492,に通会王ー,に通会王一,72_train_03100.png,0.200
25493,活は監期リ,活は竄期リ,72_train_03101.png,0.200
25494,r勇転たせ井後,r英株たせ伴従,72_train_03104.png,0.571
25495,家い格毎あ,ネい格酵あ,72_train_03123.png,0.400
25496,女しナ態l内ル,女しナ態り内ル,72_train_03124.png,0.143
25497,活テ地西行l,活テ地函行しI,72_train_03125.png,0.429
25498,コニ直のル能,コニ直のル施,72_train_03130.png,0.167
25499,日た,三た,72_train_03134.png,0.500
25500,なーノー前,なーノ一前,72_train_03136.png,0.200
25501,は実かロ目,は実かロコ旧,72_train_03140.png,0.333
25502,1日,本日,72_train_03143.png,0.500
25503,余6係準合,兼6係準合,72_train_03144.png,0.200
25504,2y94,2yu9S,72_train_03147.png,0.400
25505,も分チ言,も党チ言,72_train_03150.png,0.250
25506,前しに旧聴,前lに旧聴,72_train_03152.png,0.200
25507,会葉刻,全材葉刻,72_train_03153.png,0.500
25508,た回一R前に星,た回ーR前に星,72_train_03158.png,0.143
25509,気2患iる却,党2きdる脚,72_train_03162.png,0.667
25510,nG,aG,75_train_01462.png,0.500
25511,山とし一H報2,始ししー使報2,72_train_03167.png,0.571
25512,多興,多調,72_train_03198.png,0.500
25513,きーくて書,きー交く市,72_train_03209.png,0.600
25514,青アa準気ほ売,青アa連気ほ売,72_train_03213.png,0.143
25515,るスス東9降4,石久ズ東9降4,72_train_03216.png,0.429
25516,エ思ーた的庄ヨ,工思ーた的庄ミ,72_train_03224.png,0.286
25517,Aりいの,ハりいっの,72_train_03226.png,0.400
25518,ヘ目さM,へ目さ選,72_train_03228.png,0.500
25519,の南m生,の南帷,72_train_03231.png,0.500
25520,にsス区な発,に9スなはを,72_train_03233.png,0.667
25521,15,sM,77_train_06065.png,1.000
25522,者メ,者ス,72_train_03265.png,0.500
25523,道軍ア退ルニ,道置ア退ルニ,72_train_03267.png,0.167
25524,東人現し,東人現じ,72_train_03283.png,0.250
25525,化会りンェ,化会りシェ,72_train_03286.png,0.200
25526,ポし走での物,ポし走でのh物,72_train_03288.png,0.143
25527,はブわ,価rあの,72_train_03294.png,1.000
25528,ドをtル軍しO,字車す向場たな,72_train_03296.png,1.000
25529,約文人材Bで,約文人材8で,72_train_03297.png,0.167
25530,てが8平,エの続殺,72_train_03299.png,1.000
25531,残らKけリる,戦ら的ナいる,72_train_03305.png,0.667
25532,0ツ寿方,0ツ基ち,72_train_03306.png,0.500
25533,試ラ小堂る,試ラ小蛍る,72_train_03317.png,0.200
25534,m結い野2手,m結い野12手,72_train_03332.png,0.143
25535,ハ古民口ン密製,ハ古民ロン密製,72_train_03339.png,0.143
25536,が方解れ年ン,が方苦れ年ツ,72_train_03341.png,0.333
25537,こで務,ペ現,72_train_03344.png,1.000
25538,ーや寛の目いい,ーや責の目いい,72_train_03364.png,0.143
25539,で当にブ治て,でるに子付て,72_train_03367.png,0.500
25540,ュ38,ユ38,72_train_03368.png,0.333
25541,耐アトた組神祭,酬アトも組神祭,72_train_03369.png,0.286
25542,I860B1,l860B1,72_train_03375.png,0.167
25543,191s,131s,72_train_03383.png,0.250
25544,n8001,i8001,72_train_03385.png,0.200
25545,ス道,人道,72_train_03389.png,0.500
25546,ルの入フコと,ルの入アコと,72_train_03400.png,0.167
25547,ル輪波的が有が,ル輪波的が声が,72_train_03407.png,0.143
25548,宇弧,ア娘度,72_train_03410.png,1.000
25549,ののa初に一,ののa初にー,72_train_03419.png,0.167
25550,uンよ形とニ,uンよ形と二,72_train_03426.png,0.167
25551,リ能ル神だih,ソ溶ル南た和,72_train_03427.png,0.857
25552,挙たi,牟たi,72_train_03433.png,0.333
25553,王図ネー2る,王図1ネー2る,72_train_03436.png,0.143
25554,aかャ,aかヤ,72_train_03437.png,0.333
25555,海一スが,海ースが,72_train_03441.png,0.250
25556,A動ロ,A動コ,72_train_03445.png,0.333
25557,降ロ世開カ校ロ,隆ロ世開ん校は,72_train_03447.png,0.429
25558,類デ治ィ,軍デ浩ィ,72_train_03453.png,0.500
25559,南抗,前抗,72_train_03457.png,0.500
25560,チ大とあ枚バば,さ大とあ複パは,72_train_03464.png,0.571
25561,41I96,4119o,72_train_03470.png,0.400
25562,ーた最A,ーた最よ,72_train_03476.png,0.250
25563,リだ1と,リた1と,72_train_03487.png,0.250
25564,害第はラ毎,倉第は行海,72_train_03491.png,0.600
25565,府営がげが2ン,府営か代が2ン,72_train_03496.png,0.286
25566,リし,ソし,72_train_03500.png,0.500
25567,すいも比に能,すいも比に蔵,72_train_03503.png,0.167
25568,が開場山がお,が親際山がお,72_train_03506.png,0.333
25569,ェュク,全ン,72_train_03507.png,1.000
25570,和織装能委,和総装総義,72_train_03511.png,0.600
25571,ンはイニV当ド,ンはイニ悟当ド,72_train_03514.png,0.143
25572,落とーても教,谷リても教,72_train_03518.png,0.500
25573,科東州オ検果,科衆州オ検果,72_train_03522.png,0.167
25574,ドなう事教ら,aなさ事教ら,72_train_03525.png,0.333
25575,場養ブl横オペ,場養ブl横オベ,72_train_03530.png,0.143
25576,こt始っ道と,こt始っ置と,72_train_03536.png,0.167
25577,sにNトに出の,3にNトに出の,72_train_03538.png,0.143
25578,畜ン移れの出協,畜ン移れの比協,72_train_03540.png,0.143
25579,上賊か移師軍ぶ,山財か秘師軍ふ,72_train_03543.png,0.571
25580,力とく堂,力とぐ堂,72_train_03551.png,0.250
25581,れてッを,れ積グを,72_train_03552.png,0.500
25582,報うあ,報ああ,72_train_03554.png,0.333
25583,か2,9l,76_train_00039.png,1.000
25584,子7回短てが,子7同短た伝,72_train_03558.png,0.500
25585,な河サ生財p,な河サ生懐p,72_train_03560.png,0.167
25586,と国て,と画で,72_train_03563.png,0.667
25587,リ2唇,リ2暑,72_train_03564.png,0.333
25588,町るまる織年,町るまる結年,72_train_03568.png,0.167
25589,6粒1ルの,6泣1ルの,72_train_03576.png,0.200
25590,るコ長なの,るユ長なの,72_train_03579.png,0.200
25591,年の田部リで,町9翌部リで,72_train_03587.png,0.500
25592,憲暦を,定潜を,72_train_03589.png,0.667
25593,越8常月,官a情騒,72_train_03590.png,1.000
25594,ー場をる検4,ー増5をる検t,72_train_03591.png,0.429
25595,イは勝とのい,毎に1ハにう,72_train_03592.png,1.000
25596,出K谷ーデ,出K谷ー雌,72_train_03599.png,0.200
25597,東のしレ,事いよレン,72_train_03601.png,0.800
25598,逆ー大三る,逆一大三る,72_train_03608.png,0.200
25599,をれいく数ン,をれいく教ン,72_train_03611.png,0.167
25600,のとポあ3一片,のとホあ3一片,72_train_03612.png,0.143
25601,6ア9ー一表,6ア9ーー表,72_train_03614.png,0.167
25602,ー日し1ジ期,一日Pし1ジ期,72_train_03617.png,0.286
25603,ェ行結,5行結,72_train_03623.png,0.333
25604,0をー社ンバ座,0をー往ンバ郎,72_train_03628.png,0.286
25605,イルis,イルiや,72_train_03632.png,0.250
25606,八わにロケ,ハわにロケ,72_train_03637.png,0.200
25607,イ厩ードで,イ厩一ドで,72_train_03639.png,0.200
25608,ズて三,ズてミ,72_train_03640.png,0.333
25609,僧をだ入,個をだ入,72_train_03643.png,0.250
25610,ロ育の編るるに,ロ育の綴るるに,72_train_03647.png,0.143
25611,7越Sザさ都,7越Sザさを,72_train_03663.png,0.167
25612,i9y7ai,i9v7ai,72_train_03664.png,0.167
25613,病従luの,病従Iuの,72_train_03667.png,0.200
25614,フこかンン書たド,講こサンン皇ト,72_train_03670.png,0.625
25615,ト法なて,ト法なで,72_train_03671.png,0.250
25616,ポで,ホで,72_train_03674.png,0.500
25617,パ始りあ,べ始りあ,72_train_03682.png,0.250
25618,ス察1を文出平,ス繁1を文出平,72_train_03688.png,0.143
25619,ーパまカも生,ジパ式丸を約,72_train_03700.png,0.833
25620,画入ス地,画l入ス地,72_train_03704.png,0.200
25621,0は国ュ,01国ュ,72_train_03710.png,0.250
25622,最トまウ,勝トまウ,72_train_03711.png,0.250
25623,1にしに子2ジ,ョチしにそる江,72_train_03714.png,0.714
25624,しド州延,蒸県,72_train_03716.png,1.000
25625,てを掲ク称業あ,て戦面ク称繁お,72_train_03718.png,0.571
25626,な服と5日,な服1ら日,72_train_03722.png,0.400
25627,さきばめ,さきげめ,72_train_03738.png,0.250
25628,が闘能クテあラ,が間能クテあラ,72_train_03741.png,0.143
25629,の後にlだオ工,決パウ導る壊,72_train_03743.png,1.000
25630,なの戦野去成,なの戦野ヨし成,72_train_03744.png,0.286
25631,済がー聖赤Aと,務が一戦あエと,72_train_03745.png,0.714
25632,姓いドたNザ,姓いトたNIザ,72_train_03751.png,0.286
25633,く1進た性,て1進た作,72_train_03757.png,0.400
25634,解た編しま設,振ー編しま設,72_train_03759.png,0.333
25635,デ合民総ア0,デ台民総ア0,72_train_03765.png,0.167
25636,uニ色え松楽,uニ色え松学義,72_train_03768.png,0.286
25637,Aツ0,AVD,72_train_03769.png,0.667
25638,勝現リはI,湯現トリは知,72_train_03774.png,0.500
25639,で全上,で牟ま,72_train_03778.png,0.667
25640,イて放は語四は,ト食放は膣四は,72_train_03782.png,0.429
25641,Cそ員て0,Cそ員てG,72_train_03787.png,0.200
25642,メ口らた映とテ,メ口らた映とデ,72_train_03792.png,0.143
25643,一タ実化6,ーク実化6,72_train_03798.png,0.400
25644,発支ー示てー回,発支ー示てー空,72_train_03802.png,0.143
25645,限色ョで英ー,限色ョで莢ー,72_train_03803.png,0.167
25646,惑ち1ーチ,感ち1ーチ,72_train_03810.png,0.200
25647,大ニ,大二,72_train_03814.png,0.500
25648,S機ら奪指ク,S機ふ奪惜タ,72_train_03843.png,0.500
25649,パしにリリ,パしにつリリ,72_train_03848.png,0.167
25650,るに坂8Tあ,るに坂B一Tあ,72_train_03852.png,0.286
25651,コン得,コド得,72_train_03855.png,0.333
25652,程,稿,72_train_03859.png,1.000
25653,者翼球のn,者翼球のへh,72_train_03862.png,0.333
25654,庶でにP,庶でにF,72_train_03876.png,0.250
25655,9いがー島ゆ石,9いがー島に石,72_train_03878.png,0.143
25656,のかi地2に共,のかh地2に共,72_train_03883.png,0.143
25657,8OlRlCn,8OlRICn,72_train_03911.png,0.143
25658,日好置さ,日抒置さ,72_train_03912.png,0.250
25659,らなー第,らなー等,72_train_03915.png,0.250
25660,のブーn,のフーn,72_train_03918.png,0.250
25661,a旅にき,a係にき,72_train_03924.png,0.250
25662,ダき様に2リっ,球き様に2リっ,72_train_03936.png,0.143
25663,北対はが,上角はが,72_train_03947.png,0.500
25664,吉ガ間ー,吉ガ間一,72_train_03969.png,0.250
25665,ペトを,へトを,72_train_03986.png,0.333
25666,れ舎も晋ミが,れ舎も吾ミが,72_train_03991.png,0.167
25667,にN面,代日受,72_train_03992.png,1.000
25668,イプ日数先I,イ的数先I,72_train_03995.png,0.333
25669,O創い,0郎い,72_train_04006.png,0.667
25670,状係就,シ国献,72_train_04009.png,1.000
25671,教k校ロ群ン,教微ロレ群ン,72_train_04012.png,0.500
25672,Mかいにン,Mかいにソ,72_train_04013.png,0.200
25673,ジ二ブめブ,ジ二ブめフ,72_train_04014.png,0.200
25674,頼のリベ重7a,頼のりベ重7a,72_train_04016.png,0.143
25675,かにま1ら,がさでけら,72_train_04022.png,0.800
25676,他河校カ施兵,化河放関彼野,72_train_04023.png,0.833
25677,9い930,9lA930,72_train_04026.png,0.333
25678,にー留能がnと,にー語能がn2,72_train_04034.png,0.286
25679,万を,方も,72_train_04038.png,1.000
25680,が同神で寺Iに,が同神で寺lに,72_train_04039.png,0.143
25681,らしA精他らさ,らしA精施らさ,72_train_04044.png,0.143
25682,集攻た,書攻た,72_train_04047.png,0.333
25683,ーにー,一にー,72_train_04053.png,0.333
25684,相年,相r年,72_train_04057.png,0.333
25685,費触あで,き破あで,72_train_04062.png,0.500
25686,ンニらく曲正,ン二らく曲正,72_train_04066.png,0.167
25687,2タ宣1年ウの,Tタ画l年ウの,72_train_04068.png,0.429
25688,55族頭6西地,8う勝積6容心,72_train_04069.png,0.857
25689,売てけにれ名で,売てけCが名る,72_train_04073.png,0.429
25690,け頭ーな6デ,け頭一な6デ,72_train_04074.png,0.167
25691,えk,2ス,72_train_04077.png,1.000
25692,L報期株ーで,L報期株一で,72_train_04079.png,0.167
25693,たた上的を船っ株,た上的を船っ株,72_train_04085.png,0.125
25694,は車こ年S性鉱,は科こ年く体番,72_train_04087.png,0.571
25695,ス次っア勝降,ス次くっア勝降,72_train_04096.png,0.143
25696,戦論能こ料ンい,戦論能こ料ソい,72_train_04097.png,0.143
25697,8知ー拝,8知一拝,72_train_04100.png,0.250
25698,ヘK8,へK8,72_train_04104.png,0.333
25699,銅と,鋼と,72_train_04110.png,0.500
25700,イのてわ言,イのての言,72_train_04120.png,0.200
25701,れSんラー,とルととーー,72_train_04123.png,0.833
25702,本つのラ航C,本つのラ応3,72_train_04125.png,0.333
25703,寄た術が彦ン二,交ア川の帝ィm,72_train_04131.png,1.000
25704,Sっるす演は,sっるす演は,72_train_04135.png,0.167
25705,っ105,h105,72_train_04142.png,0.250
25706,言一を取,言ーを取,72_train_04143.png,0.250
25707,カにエ記っ,カに入エ記つ,72_train_04148.png,0.333
25708,ヤレイ船合がま,ヤレイ紛合がま,72_train_04152.png,0.143
25709,離作チ,避作チ,72_train_04159.png,0.333
25710,に去なすた,にヨなすた,72_train_04160.png,0.200
25711,suベて対泰な,5なヘて返表な,72_train_04163.png,0.714
25712,の累感さ年品国,の器感さ年品国,72_train_04171.png,0.143
25713,拠1,拠近1,72_train_04198.png,0.333
25714,とも,と宅,72_train_04219.png,0.500
25715,描レむれ4号,植レはれ4号,72_train_04224.png,0.333
25716,Dにン室学ホ,移にン事ド移,72_train_04225.png,0.667
25717,内グロ6が,内グ口6が,72_train_04233.png,0.200
25718,二4,ニ4,72_train_04235.png,0.500
25719,6つ済Aフ動,6つ済Aブ動,72_train_04242.png,0.167
25720,5モ二し強,5モニし強,72_train_04243.png,0.200
25721,和能に者,刑能に者,72_train_04252.png,0.250
25722,向スが敬K3,向スが数K3,72_train_04255.png,0.167
25723,目レ,居レ,72_train_04262.png,0.500
25724,た職てたな,た截てたな,72_train_04269.png,0.200
25725,デ養の,デ姜の,72_train_04271.png,0.333
25726,詩価大減とも,詩価大滅とも,72_train_04273.png,0.167
25727,貸9,賃9,72_train_04275.png,0.500
25728,す部uテ,すジはい生,72_train_04294.png,0.800
25729,O混こAま存り,0混こAま存り,72_train_04301.png,0.143
25730,かなわ太lG,かなわ太1G,72_train_04309.png,0.167
25731,さに1幡1,さに幡1,72_train_04314.png,0.200
